id_pedido,fecha,hora,distrito,categoria_restaurante,monto_soles,tiempo_entrega_min,calificacion
649,2025-05-01,9,San Borja,Comida rápida,29.2,27.0,4.0
1435,2026-03-14,12,Surco,Comida rápida,30.4,31.0,4.0
1480,2025-09-08,17,Miraflores,Criolla,33.68,12.0,5.0
710,2026-01-08,18,Surco,Comida rápida,29.08,29.0,3.0
1283,2025-07-24,13,San Borja,Pizza,67.73,41.0,3.0
1769,2025-06-19,17,Surco,Criolla,38.76,38.0,4.0
973,2025-08-02,23,La Molina,Saludable,52.34,43.0,4.0
2676,2026-04-29,19,San Isidro,Comida rápida,21.56,27.0,5.0
2681,2026-03-16,12,Surco,Saludable,28.16,45.0,3.0
1307,2026-02-04,20,San Borja,Criolla,50.33,42.0,4.0
1401,2025-12-30,2,Surco,Pizza,65.18,33.0,4.0
1409,2025-05-17,12,Miraflores,Criolla,50.08,43.0,2.0
2238,2026-02-17,4,Surco,Pizza,36.83,30.0,4.0
1497,2026-01-06,13,La Molina,Pizza,58.55,55.0,4.0
2039,2025-09-28,13,La Molina,Comida rápida,25.48,50.0,2.0
1530,2025-09-17,11,San Borja,Criolla,56.95,35.0,4.0
1664,2026-04-21,20,Miraflores,Comida rápida,31.18,29.0,3.0
1355,2026-02-11,21,Surco,Pizza,27.78,56.0,2.0
2972,2025-06-24,18,Surco,Comida rápida,33.96,32.0,5.0
2992,2025-10-23,20,Surco,Saludable,42.42,49.0,4.0
1644,2026-04-10,7,San Isidro,Postres,35.43,30.0,4.0
1052,2025-06-11,11,San Borja,Comida rápida,33.7,,4.0
796,2026-03-31,12,San Isidro,Comida rápida,32.68,32.0,3.0
2694,2026-03-10,22,Miraflores,Criolla,54.95,26.0,5.0
1598,2025-05-09,13,Surco,Comida rápida,28.52,44.0,3.0
2605,2025-10-30,12,Miraflores,Postres,25.5,45.0,
2730,2025-12-07,13,Surco,Comida rápida,39.29,42.0,3.0
2626,2025-09-26,12,La Molina,Criolla,62.79,41.0,4.0
1820,2025-10-08,19,Surco,Criolla,23.59,46.0,2.0
1723,2026-02-09,20,Surco,Saludable,37.75,48.0,4.0
1184,2025-05-17,20,Surco,Comida rápida,29.9,41.0,3.0
2573,2025-12-09,20,Miraflores,Postres,12.0,33.0,3.0
1060,2025-10-26,19,Surco,Saludable,67.71,48.0,2.0
541,2026-04-22,22,La Molina,Criolla,62.22,45.0,2.0
1679,2026-04-19,20,La Molina,Comida rápida,41.58,,3.0
2797,2025-08-26,14,Miraflores,Criolla,48.48,27.0,4.0
2936,2025-07-07,7,San Borja,Criolla,38.4,32.0,5.0
2533,2026-02-14,21,Miraflores,Pizza,60.92,21.0,4.0
1758,2025-11-24,19,La Molina,Criolla,59.94,47.0,3.0
1924,2025-12-14,12,Surco,Postres,22.31,42.0,4.0
96,2026-04-10,8,San Isidro,Comida rápida,40.06,24.0,4.0
1021,2026-03-01,18,Surco,Criolla,78.55,42.0,
564,2025-12-03,20,San Borja,Comida rápida,35.17,39.0,
2791,2025-06-19,13,Surco,Pizza,64.88,46.0,2.0
864,2025-11-30,21,La Molina,Criolla,40.6,40.0,3.0
1485,2025-06-08,14,Surco,Criolla,54.59,33.0,4.0
1882,2025-10-20,19,Surco,Criolla,34.56,57.0,
1039,2026-01-25,1,Surco,Pizza,63.39,45.0,3.0
207,2025-05-02,12,La Molina,Criolla,55.93,41.0,4.0
393,2025-12-01,14,Miraflores,Comida rápida,42.64,32.0,4.0
2843,2025-08-28,12,Surco,Postres,37.15,44.0,
871,2025-06-30,22,San Borja,Postres,36.72,,4.0
398,2025-07-02,12,San Borja,Pizza,63.93,48.0,3.0
2815,2026-01-15,3,Miraflores,Criolla,44.18,39.0,5.0
2930,2026-03-15,13,La Molina,Criolla,32.59,64.0,3.0
1029,2025-05-01,13,La Molina,Postres,24.54,64.0,1.0
2691,2025-07-25,2,Surco,Criolla,50.04,23.0,5.0
1486,2025-05-15,3,Surco,Comida rápida,27.76,42.0,3.0
2661,2025-05-19,21,Miraflores,Pizza,61.08,40.0,5.0
961,2025-06-09,6,San Borja,Pizza,46.6,19.0,5.0
1571,2025-12-27,12,Surco,Saludable,30.24,42.0,4.0
2774,2025-10-08,18,Miraflores,Pizza,41.37,24.0,
1896,2026-04-26,11,Surco,Comida rápida,20.36,19.0,5.0
2732,2025-05-03,12,Surco,Comida rápida,35.48,50.0,2.0
2147,2025-08-15,18,Surco,Comida rápida,53.44,47.0,2.0
805,2025-06-20,13,Surco,Comida rápida,36.63,49.0,3.0
1752,2026-03-16,22,San Isidro,Saludable,32.11,36.0,4.0
2455,2025-08-09,20,Surco,Criolla,40.51,,5.0
503,2025-10-07,12,Surco,Comida rápida,42.3,50.0,2.0
780,2026-01-10,18,Surco,Postres,12.0,16.0,5.0
1864,2025-05-22,17,Miraflores,Criolla,39.95,39.0,5.0
201,2025-08-21,21,San Isidro,Postres,24.33,26.0,5.0
2183,2025-07-13,11,Surco,Criolla,57.51,35.0,4.0
2089,2025-07-12,1,San Isidro,Criolla,43.52,30.0,4.0
2279,2025-06-18,14,San Borja,Pizza,91.1,45.0,4.0
1797,2026-03-16,14,Miraflores,Pizza,57.52,40.0,3.0
379,2025-05-13,17,Surco,Pizza,51.24,30.0,4.0
2337,2026-02-10,11,San Borja,Postres,13.36,28.0,4.0
419,2026-01-17,20,San Borja,Pizza,66.7,32.0,5.0
1699,2025-11-08,22,Miraflores,Pizza,56.88,34.0,3.0
392,2026-02-12,19,Miraflores,Criolla,51.51,26.0,5.0
2641,2025-05-22,0,Surco,Comida rápida,28.35,34.0,5.0
1523,2025-09-23,13,Miraflores,Pizza,64.63,25.0,5.0
1163,2025-10-29,7,Surco,Comida rápida,47.68,31.0,4.0
1496,2025-06-03,20,Surco,Pizza,52.77,47.0,3.0
2696,2025-05-12,13,Surco,Pizza,24.84,,3.0
2028,2025-09-03,21,San Isidro,Criolla,41.47,34.0,5.0
1153,2025-05-29,19,San Isidro,Criolla,59.35,28.0,5.0
1368,2025-09-07,13,La Molina,Saludable,28.2,45.0,3.0
2569,2025-06-07,13,Miraflores,Pizza,42.82,29.0,4.0
65,2025-06-23,20,La Molina,Criolla,27.99,63.0,2.0
2063,2025-09-13,20,San Isidro,Criolla,54.12,41.0,3.0
1181,2026-02-18,21,Miraflores,Pizza,50.72,40.0,4.0
493,2025-09-24,13,San Borja,Criolla,55.06,29.0,4.0
380,2026-03-12,20,Surco,Pizza,73.48,27.0,5.0
2236,2025-09-26,23,Surco,Pizza,56.47,,3.0
764,2025-08-03,19,Surco,Criolla,77.35,40.0,4.0
2265,2026-02-12,12,Miraflores,Pizza,60.23,42.0,2.0
792,2026-03-02,12,Miraflores,Postres,26.52,35.0,5.0
1077,2025-06-11,20,Miraflores,Postres,35.45,35.0,4.0
879,2026-01-08,14,Surco,Criolla,60.4,40.0,4.0
338,2025-06-06,12,La Molina,Saludable,36.23,48.0,2.0
2768,2026-01-06,12,Surco,Postres,30.14,42.0,2.0
2344,2025-06-07,12,San Isidro,Postres,30.67,22.0,4.0
1017,2026-01-20,20,Miraflores,Pizza,63.84,20.0,5.0
1276,2025-12-09,12,San Isidro,Pizza,67.66,,3.0
456,2026-01-27,12,Miraflores,Pizza,50.3,31.0,4.0
816,2026-01-17,13,Miraflores,Postres,22.24,38.0,5.0
2318,2025-06-24,13,San Borja,Comida rápida,32.62,29.0,4.0
996,2025-06-07,12,Miraflores,Criolla,36.12,33.0,4.0
1982,2026-04-26,12,San Isidro,Postres,26.45,,3.0
202,2025-08-09,13,Miraflores,Saludable,40.81,50.0,3.0
162,2025-07-01,14,Miraflores,Criolla,59.71,12.0,
1580,2025-12-13,19,San Isidro,Criolla,50.01,36.0,5.0
2778,2025-12-26,19,San Isidro,Criolla,40.84,36.0,4.0
2450,2026-01-15,12,Miraflores,Comida rápida,23.55,32.0,3.0
703,2025-09-22,12,Miraflores,Pizza,32.82,37.0,3.0
1501,2026-01-29,10,Miraflores,Pizza,75.99,23.0,5.0
1130,2025-05-23,20,Miraflores,Pizza,46.72,40.0,4.0
2614,2026-02-12,14,Miraflores,Criolla,36.84,32.0,4.0
1022,2025-07-08,20,Miraflores,Postres,35.7,31.0,5.0
1586,2026-04-22,19,Surco,Saludable,48.36,40.0,4.0
1956,2025-05-14,13,Miraflores,Comida rápida,12.0,,
2254,2025-09-02,11,San Borja,Comida rápida,43.49,31.0,5.0
35,2025-11-06,23,La Molina,Comida rápida,40.89,,2.0
776,2025-12-08,22,Surco,Comida rápida,31.07,40.0,5.0
2557,2025-12-14,20,Miraflores,Pizza,45.03,26.0,3.0
1479,2025-08-06,10,La Molina,Postres,20.05,43.0,
1391,2025-09-29,12,Surco,Comida rápida,27.55,36.0,4.0
2140,2026-01-26,22,San Borja,Saludable,50.59,38.0,3.0
1364,2025-11-06,13,Miraflores,Postres,25.89,27.0,4.0
2946,2025-10-15,21,San Borja,Comida rápida,16.39,30.0,3.0
2613,2025-10-19,19,La Molina,Criolla,48.66,,3.0
2825,2025-10-29,12,La Molina,Postres,30.66,56.0,2.0
2042,2026-03-04,9,La Molina,Saludable,38.4,46.0,2.0
242,2026-01-07,13,San Isidro,Comida rápida,45.42,41.0,3.0
2062,2025-05-26,20,San Borja,Comida rápida,34.66,50.0,4.0
2364,2025-09-20,12,Miraflores,Pizza,44.62,34.0,5.0
601,2025-07-15,12,La Molina,Criolla,54.84,49.0,3.0
2436,2026-01-22,23,La Molina,Pizza,44.39,58.0,3.0
1298,2026-01-16,12,Surco,Saludable,43.54,57.0,
2215,2026-04-12,18,Miraflores,Postres,23.21,36.0,4.0
2889,2025-11-12,13,Miraflores,Pizza,41.4,32.0,3.0
2069,2026-02-26,19,San Isidro,Comida rápida,46.9,40.0,4.0
647,2026-03-13,11,La Molina,Criolla,43.59,37.0,4.0
1529,2026-04-09,13,La Molina,Postres,30.75,70.0,3.0
2880,2025-09-08,15,Surco,Saludable,57.37,37.0,4.0
1268,2025-08-04,12,San Isidro,Comida rápida,27.59,38.0,5.0
1900,2025-12-29,11,Miraflores,Comida rápida,33.24,29.0,5.0
563,2025-07-23,20,Miraflores,Criolla,33.38,31.0,5.0
2726,2026-01-28,23,Miraflores,Comida rápida,27.61,26.0,4.0
2735,2026-04-01,20,San Isidro,Comida rápida,24.57,43.0,3.0
1108,2025-10-04,11,San Isidro,Comida rápida,35.64,24.0,
190,2025-09-29,19,San Borja,Saludable,40.22,44.0,2.0
1807,2026-01-22,12,Miraflores,Criolla,46.15,44.0,2.0
976,2026-03-31,19,Miraflores,Pizza,61.32,23.0,5.0
2748,2025-11-27,14,La Molina,Postres,12.0,,3.0
2048,2026-01-19,13,Surco,Saludable,28.24,43.0,3.0
2559,2025-11-27,22,San Borja,Comida rápida,20.96,24.0,5.0
1083,2025-10-04,22,San Isidro,Pizza,69.79,29.0,3.0
475,2025-12-04,13,San Borja,Postres,21.6,47.0,4.0
2905,2025-11-14,13,Miraflores,Saludable,57.32,17.0,5.0
748,2025-05-23,7,La Molina,Postres,14.55,,4.0
2301,2025-11-25,21,Miraflores,Criolla,45.66,26.0,3.0
22,2025-11-08,1,Miraflores,Comida rápida,38.44,17.0,5.0
460,2026-02-02,21,La Molina,Pizza,46.88,39.0,4.0
1185,2025-09-05,20,Miraflores,Pizza,71.2,23.0,5.0
2325,2025-12-23,19,La Molina,Saludable,47.75,53.0,2.0
956,2026-03-07,20,Miraflores,Pizza,46.59,40.0,5.0
1216,2025-12-10,11,Miraflores,Comida rápida,20.85,20.0,5.0
2434,2026-04-10,20,La Molina,Pizza,41.56,59.0,3.0
2854,2025-10-31,20,San Isidro,Comida rápida,45.4,28.0,4.0
1516,2026-04-05,20,Miraflores,Criolla,60.68,30.0,4.0
2392,2026-01-21,19,Miraflores,Criolla,59.9,42.0,
770,2025-08-26,21,Miraflores,Comida rápida,47.62,22.0,5.0
1686,2025-12-19,13,La Molina,Saludable,46.01,57.0,3.0
131,2026-01-10,16,San Isidro,Criolla,54.74,29.0,5.0
2920,2025-10-14,12,Miraflores,Comida rápida,26.69,33.0,4.0
2136,2026-02-28,19,Surco,Comida rápida,20.59,39.0,4.0
1483,2025-10-30,18,Miraflores,Comida rápida,30.44,43.0,3.0
331,2025-10-19,14,Miraflores,Pizza,50.87,,4.0
1239,2026-01-19,11,Surco,Criolla,58.0,39.0,5.0
467,2025-11-01,13,San Isidro,Criolla,27.85,38.0,4.0
2170,2025-09-21,9,Surco,Criolla,37.77,34.0,4.0
1639,2026-02-28,11,San Borja,Criolla,51.5,34.0,4.0
1096,2025-08-26,19,Surco,Comida rápida,33.75,38.0,3.0
1131,2026-02-27,3,San Borja,Postres,29.43,37.0,5.0
1295,2025-11-11,21,Surco,Criolla,61.34,45.0,3.0
861,2026-01-04,18,Miraflores,Criolla,38.18,37.0,3.0
